layer	tensor	position	stage	sha256	l2_norm	max_abs_head	max_abs_lane	max_abs_hex	max_abs
27	k_rope	4	prefill	ae3d7270552f23d9c52183a8ea83ff2c54a0d0612b963d7cac3b12efa6440e39	116.10056782899318	2	117	0xc220b766	-40.179100036621094
27	k_rope	5	prefill	1bb48491f85015f40dd8cc3df58314e85a8df771d567e618ffb78ccd4f8262b6	108.60825600647577	4	117	0x4217d6bf	37.959712982177734
27	k_rope	6	prefill	69a0d4041bdd95bf04dd61d7229e2d30653870548efab40462a970ea459efaae	99.42863173841837	4	117	0x420533fa	33.300758361816406
27	k_rope	7	prefill	cde0082df2c236c26973065f44d06cd860b96dea08d0022a29f01ad82f31f494	100.63847503037842	4	117	0x42001a38	32.025604248046875
27	k_rope	8	prefill	4f724f0e5143672bf3740b2d9ba784e846bb9b78b93d382ed7acf756649a4cde	79.6918324851503	5	117	0x41f36385	30.423593521118164
27	k_rope	9	prefill	0f35cd5200abc8f7b02db4d47320b6e2a5262d2c76fd5bce591f87671066efd7	75.25869329438181	5	117	0x41cfdd05	25.982919692993164
27	k_rope	10	decode	b9ecdc93dbb79d3f4708347560d39b203be1a0d330f8bc4e66d1ca7cefcc7770	76.92958660523176	2	117	0xc1be65b1	-23.799654006958008
27	k_rope	11	decode	74ad57aaa637edc524d5cecd964889ea859612b12276c5170a3aff2c6db75d2a	84.69666324318611	2	117	0xc1de6a4a	-27.801898956298828
27	k_rope	12	decode	84b21e84623811160b1e282060da0196c159b83d3250bea0b294c3c2e670c33c	91.70201663168078	5	117	0x41f71ac3	30.8880672454834
27	k_rope	13	decode	8c9c357181092f63f27babd381d001155715b4017b5feda1090c4b5c7b7a331d	81.98970974229985	5	117	0x41db3f3e	27.405879974365234
27	k_rope	14	decode	47f1f6454b285d0ef263a2cfcc9339e69210dc971646776ff2b426a5dcd3985f	86.84188972934874	5	117	0x41f7e24f	30.985502243041992
27	k_rope	15	decode	2e5c106c24afe8178213d0a0365173ad38042b2c4c7225bb30939f6e5a222a28	90.44947552351087	5	117	0x41eef1cb	29.86806297302246
27	k_rope	16	decode	c110602b10b17f71c065424309885085db08841f53ba31d60991bd5a46c7955b	84.33103900239028	4	117	0x41dbeefa	27.491687774658203
27	k_rope	17	decode	91672d9b0aaa1c8dc73bc4ebca90b6e21657518ecdd258afb1e3a5f02cabda88	90.06544486693065	2	117	0xc1e4a54e	-28.58071517944336
27	v_heads	0	prefill	38804b9bcb16e9262c56f7090b009036e97d4dc34258858bfe3764c46ed01847	21.827984972714585	6	19	0xc12ec7e3	-10.923800468444824
27	v_heads	1	prefill	8e19f489e50b8951beb76f69294a4a5264ef487d8050e3bfd4a0a92b4110131d	242.98495354960818	5	41	0xc1ca25d3	-25.268468856811523
27	v_heads	2	prefill	3f06b71699df012b5b6267ac156da9590cced3193349e7c5729ef52aaf9eac60	285.42091688108815	2	58	0xc1ec20b4	-29.515968322753906
27	v_heads	3	prefill	1f7b35cb0ab9b5706ba91367de262d4a6007846010f511ae6f7ef85279f68e3e	280.57049992466733	1	30	0x41f28264	30.31366729736328
27	v_heads	4	prefill	8fbd9ce360ac6cc115ab5caa90cf36c593a3605baaeec973562326134819812f	303.18680267135	5	31	0x420a580b	34.58597946166992
27	v_heads	5	prefill	26e7c65cca67685b225d20137947e4ecf7aaddda2be296b22a6b3ffa16125348	309.9858013587292	2	104	0xc22b7b53	-42.87043380737305
27	v_heads	6	prefill	d0e82776ec99e32ff64927b685624603ae04e13447d33b7d87f7c8dd89c80cc6	339.33394311729074	2	104	0xc21b1d30	-38.77850341796875
27	v_heads	7	prefill	37e5e42435eeaa73e7f6e8c805072cddd98a53ca52ab3e98433ae8cc2aee75f9	321.48353761744636	1	92	0x41edbb3c	29.71642303466797
27	v_heads	8	prefill	d8a88c51d8b8c7586a2bd116d8d70cc9c923866fab0b0ba8a6766685e114182e	178.06962719901617	0	123	0xc1bf258b	-23.89333152770996
27	v_heads	9	prefill	abfcad11248d9565dd17d7bfc79f3faf4469e740cc640ee5b3e991378ff5e9fd	187.1252247103777	1	1	0xc1f23292	-30.27469253540039
27	v_heads	10	decode	1abc8591c15b136e1ff598f2b2827600fabd397c3dc1513bf99a89736aedf980	213.31898616176125	0	32	0xc1e5f494	-28.744422912597656
27	v_heads	11	decode	6881ec0268f131b63cc1d33cb3ae2171a239f002505b1951e414e9c1d11cc119	189.86584156232155	7	114	0x41ee9ca6	29.826488494873047
27	v_heads	12	decode	204968bade55968e9aeac9af56855531abe5ee6de340c86822264be681ff3441	209.9401292236111	7	114	0x41d31ab6	26.388042449951172
27	v_heads	13	decode	1f9882ac6e208d4cbfbff82c7d33a4a6c530838de5984b9744c0e2a1b950b6ac	218.89463852447093	0	123	0xc1f69d52	-30.82681655883789
27	v_heads	14	decode	6cf32371fac3e00a1a6e81b0135cb4c9dde2209073952ceb38115cf9a88b45de	195.09141586602163	3	12	0x41b28a9c	22.31768035888672
27	v_heads	15	decode	4b3b0b253d1f14db0649a9c41b2b014065c878d8f03d43be81d0e92d38a45a92	198.31953305070766	2	104	0xc1e2f5c8	-28.370010375976562
27	v_heads	16	decode	acf98e886736e4372042aaf1d21c1274baca17a9f65aadd4d3a1490a5ce2b84d	222.22935220417784	7	114	0x41dca615	27.58109474182129
27	v_heads	17	decode	bb89be719e0704168b1a089237ed65df1feea5801ffd24183edecf271e7c97aa	202.4855585732797	7	114	0x41d03ebc	26.03063201904297
