sample_index	series_key	observation_index	duration_ns
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	30	4289500
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	31	4281042
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	32	4278209
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	33	4268459
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	34	4279750
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	35	4282375
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	36	4278625
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	37	4290458
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	38	4279000
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	39	4286708
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	40	4268500
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	41	4272625
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	42	4284000
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	43	4277708
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	44	4292250
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	45	4275375
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	46	4294333
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	47	4278334
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	48	4286459
29	29:sweep-decline:targets=1:providers=32:kind=decline:program=five-op	49	4292375
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	0	5710542
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	1	5691875
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	2	5699542
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	3	5696125
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	4	5700542
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	5	5699084
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	6	5711958
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	7	5713833
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	8	5706250
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	9	5700250
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	10	5704834
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	11	5709500
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	12	5729750
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	13	5711333
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	14	5717667
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	15	5704416
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	16	5703792
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	17	5714791
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	18	5720042
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	19	5693375
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	20	5721959
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	21	5711209
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	22	5712500
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	23	5717917
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	24	5699958
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	25	5713417
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	26	5706041
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	27	5734625
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	28	5717042
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	29	5716458
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	30	5724333
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	31	5712000
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	32	5715958
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	33	5714834
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	34	5727083
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	35	5706958
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	36	5711959
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	37	5713833
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	38	5712833
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	39	5729750
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	40	5723291
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	41	5720750
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	42	5712417
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	43	5734167
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	44	5729000
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	45	5711917
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	46	5722666
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	47	5708083
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	48	5720542
30	30:sweep-decline:targets=1:providers=64:kind=decline:program=five-op	49	5726833
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	0	5372958
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	1	5372792
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	2	5377750
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	3	5365167
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	4	5371959
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	5	5386042
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	6	5380000
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	7	5377916
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	8	5385542
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	9	5376666
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	10	5361375
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	11	5387042
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	12	5375541
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	13	5367250
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	14	5375750
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	15	5388125
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	16	5405584
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	17	5386041
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	18	5391042
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	19	5389916
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	20	5367917
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	21	5366042
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	22	5368042
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	23	5361708
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	24	5370417
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	25	5410666
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	26	5422584
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	27	5419417
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	28	5393833
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	29	5388583
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	30	5379500
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	31	5381834
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	32	5335542
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	33	5390750
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	34	5349375
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	35	5347875
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	36	5337291
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	37	5340750
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	38	5342000
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	39	5363458
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	40	5349459
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	41	5354709
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	42	5345250
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	43	5373208
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	44	5363958
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	45	5348792
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	46	5347041
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	47	5369250
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	48	5360875
31	31:sweep-decline:targets=1:providers=128:kind=decline:program=five-op	49	5355750
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	0	3908458
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	1	3909709
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	2	3900458
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	3	3906125
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	4	3900916
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	5	3907084
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	6	3901792
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	7	3891875
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	8	3901125
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	9	3907209
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	10	3892000
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	11	3901458
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	12	3898042
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	13	3911042
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	14	3896917
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	15	3896125
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	16	3907500
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	17	3899917
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	18	3902459
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	19	3908750
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	20	3898833
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	21	3906667
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	22	3901875
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	23	3896416
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	24	3901792
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	25	3892291
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	26	3901542
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	27	3897750
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	28	3898625
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	29	3902250
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	30	3894625
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	31	3894000
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	32	3903125
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	33	3896000
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	34	3899458
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	35	3894500
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	36	3909958
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	37	4638833
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	38	4057875
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	39	4108916
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	40	4083250
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	41	4094291
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	42	4260792
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	43	5083375
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	44	5041000
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	45	5030459
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	46	4274625
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	47	4051292
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	48	3961834
32	32:sweep-propose:targets=1:providers=1:kind=propose:program=five-op	49	3945792
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	0	4616750
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	1	4612000
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	2	4618125
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	3	4612291
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	4	4617625
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	5	4614625
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	6	4614417
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	7	4615250
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	8	4613208
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	9	4621875
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	10	4608334
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	11	4629417
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	12	4608625
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	13	4610541
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	14	4607750
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	15	4641708
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	16	4614250
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	17	4611541
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	18	4605667
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	19	4610166
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	20	4612375
33	33:sweep-propose:targets=1:providers=2:kind=propose:program=five-op	21	4616917
